Time: 1, Queue size: 0, Server count: 10
Time: 5125, Queue size: 0, Server count: 1
Time: 5126, Queue size: 1, Server count: 1
Time: 5127, Queue size: 0, Server count: 1
Time: 5128, Queue size: 0, Server count: 1
Time: 5129, Queue size: 1, Server count: 1
Time: 5130, Queue size: 0, Server count: 1
Time: 5131, Queue size: 0, Server count: 1
Time: 5132, Queue size: 0, Server count: 1
Time: 5133, Queue size: 0, Server count: 1
Time: 5134, Queue size: 1, Server count: 1
Time: 5135, Queue size: 0, Server count: 1
Time: 5136, Queue size: 0, Server count: 1
Time: 5137, Queue size: 0, Server count: 1
Time: 5138, Queue size: 0, Server count: 1
Time: 5139, Queue size: 1, Server count: 1
Time: 5140, Queue size: 0, Server count: 1
Time: 5141, Queue size: 0, Server count: 1
Time: 5142, Queue size: 0, Server count: 1
Time: 5143, Queue size: 0, Server count: 1
Time: 5144, Queue size: 1, Server count: 1
Time: 5145, Queue size: 0, Server count: 1
Time: 5146, Queue size: 0, Server count: 1
Time: 5147, Queue size: 0, Server count: 1
Time: 5148, Queue size: 1, Server count: 1
Time: 5149, Queue size: 0, Server count: 1
Time: 5150, Queue size: 0, Server count: 1
Time: 5151, Queue size: 0, Server count: 1
Time: 5152, Queue size: 1, Server count: 1
Time: 5153, Queue size: 0, Server count: 1
Time: 5154, Queue size: 0, Server count: 1
Time: 5155, Queue size: 0, Server count: 1
Time: 5156, Queue size: 0, Server count: 1
Time: 5157, Queue size: 0, Server count: 1
Time: 5158, Queue size: 1, Server count: 1
Time: 5159, Queue size: 0, Server count: 1
Time: 5160, Queue size: 0, Server count: 1
Time: 5161, Queue size: 1, Server count: 1
Time: 5162, Queue size: 0, Server count: 1
Time: 5163, Queue size: 1, Server count: 1
Time: 5164, Queue size: 1, Server count: 1
Time: 5165, Queue size: 1, Server count: 1
Time: 5166, Queue size: 1, Server count: 1
Time: 5167, Queue size: 1, Server count: 1
Time: 5168, Queue size: 0, Server count: 1
Time: 5169, Queue size: 0, Server count: 1
Time: 5170, Queue size: 0, Server count: 1
Time: 5171, Queue size: 0, Server count: 1
Time: 5172, Queue size: 1, Server count: 1
Time: 5173, Queue size: 0, Server count: 1
Time: 5174, Queue size: 0, Server count: 1
Time: 5175, Queue size: 0, Server count: 1
Time: 5176, Queue size: 0, Server count: 1
Time: 5177, Queue size: 0, Server count: 1
Time: 5178, Queue size: 1, Server count: 1
Time: 5179, Queue size: 1, Server count: 1
Time: 5180, Queue size: 0, Server count: 1
Time: 5181, Queue size: 0, Server count: 1
Time: 5182, Queue size: 0, Server count: 1
Time: 5183, Queue size: 0, Server count: 1
Time: 5184, Queue size: 0, Server count: 1
Time: 5185, Queue size: 0, Server count: 1
Time: 5186, Queue size: 0, Server count: 1
Time: 5187, Queue size: 0, Server count: 1
Time: 5188, Queue size: 0, Server count: 1
Time: 5189, Queue size: 0, Server count: 1
Time: 5190, Queue size: 0, Server count: 1
Time: 5191, Queue size: 0, Server count: 1
Time: 5192, Queue size: 0, Server count: 1
Time: 5193, Queue size: 0, Server count: 1
Time: 5194, Queue size: 1, Server count: 1
Time: 5195, Queue size: 0, Server count: 1
Time: 5196, Queue size: 1, Server count: 1
Time: 5197, Queue size: 0, Server count: 1
Time: 5198, Queue size: 0, Server count: 1
Time: 5199, Queue size: 0, Server count: 1
Time: 5200, Queue size: 1, Server count: 1
Time: 5201, Queue size: 1, Server count: 1
Time: 5202, Queue size: 0, Server count: 1
Time: 5203, Queue size: 0, Server count: 1
Time: 5204, Queue size: 0, Server count: 1
Time: 5205, Queue size: 0, Server count: 1
Time: 5206, Queue size: 1, Server count: 1
Time: 5207, Queue size: 0, Server count: 1
Time: 5208, Queue size: 0, Server count: 1
Time: 5209, Queue size: 0, Server count: 1
Time: 5210, Queue size: 0, Server count: 1
Time: 5211, Queue size: 0, Server count: 1
Time: 5212, Queue size: 1, Server count: 1
Time: 5213, Queue size: 0, Server count: 1
Time: 5214, Queue size: 0, Server count: 1
Time: 5215, Queue size: 0, Server count: 1
Time: 5216, Queue size: 0, Server count: 1
Time: 5217, Queue size: 1, Server count: 1
Time: 5218, Queue size: 0, Server count: 1
Time: 5219, Queue size: 0, Server count: 1
Time: 5220, Queue size: 0, Server count: 1
Time: 5221, Queue size: 0, Server count: 1
Time: 5222, Queue size: 0, Server count: 1
Time: 5223, Queue size: 0, Server count: 1
Time: 5224, Queue size: 1, Server count: 1
Time: 5225, Queue size: 0, Server count: 1
Time: 5226, Queue size: 0, Server count: 1
Time: 5227, Queue size: 0, Server count: 1
Time: 5228, Queue size: 0, Server count: 1
Time: 5229, Queue size: 0, Server count: 1
Time: 5230, Queue size: 1, Server count: 1
Time: 5231, Queue size: 0, Server count: 1
Time: 5232, Queue size: 0, Server count: 1
Time: 5233, Queue size: 0, Server count: 1
Time: 5234, Queue size: 0, Server count: 1
Time: 5235, Queue size: 0, Server count: 1
Time: 5236, Queue size: 1, Server count: 1
Time: 5237, Queue size: 0, Server count: 1
Time: 5238, Queue size: 0, Server count: 1
Time: 5239, Queue size: 0, Server count: 1
Time: 5240, Queue size: 1, Server count: 1
Time: 5241, Queue size: 0, Server count: 1
Time: 5242, Queue size: 0, Server count: 1
Time: 5243, Queue size: 0, Server count: 1
Time: 5244, Queue size: 1, Server count: 1
Time: 5245, Queue size: 1, Server count: 1
Time: 5246, Queue size: 0, Server count: 1
Time: 5247, Queue size: 1, Server count: 1
Time: 5248, Queue size: 0, Server count: 1
Time: 5249, Queue size: 1, Server count: 1
Time: 5250, Queue size: 0, Server count: 1
Time: 5251, Queue size: 0, Server count: 1
Time: 5252, Queue size: 0, Server count: 1
Time: 5253, Queue size: 1, Server count: 1
Time: 5254, Queue size: 0, Server count: 1
Time: 5255, Queue size: 1, Server count: 1
Time: 5256, Queue size: 1, Server count: 1
Time: 5257, Queue size: 0, Server count: 1
Time: 5258, Queue size: 0, Server count: 1
Time: 5259, Queue size: 0, Server count: 1
Time: 5260, Queue size: 0, Server count: 1
Time: 5261, Queue size: 0, Server count: 1
Time: 5262, Queue size: 1, Server count: 1
Time: 5263, Queue size: 1, Server count: 1
Time: 5264, Queue size: 0, Server count: 1
Time: 5265, Queue size: 0, Server count: 1
Time: 5266, Queue size: 0, Server count: 1
Time: 5267, Queue size: 0, Server count: 1
Time: 5268, Queue size: 0, Server count: 1
Time: 5269, Queue size: 0, Server count: 1
Time: 5270, Queue size: 0, Server count: 1
Time: 5271, Queue size: 0, Server count: 1
Time: 5272, Queue size: 0, Server count: 1
Time: 5273, Queue size: 1, Server count: 1
Time: 5274, Queue size: 1, Server count: 1
Time: 5275, Queue size: 1, Server count: 1
Time: 5276, Queue size: 0, Server count: 1
Time: 5277, Queue size: 0, Server count: 1
Time: 5278, Queue size: 0, Server count: 1
Time: 5279, Queue size: 0, Server count: 1
Time: 5280, Queue size: 0, Server count: 1
Time: 5281, Queue size: 1, Server count: 1
Time: 5282, Queue size: 0, Server count: 1
Time: 5283, Queue size: 0, Server count: 1
Time: 5284, Queue size: 1, Server count: 1
Time: 5285, Queue size: 0, Server count: 1
Time: 5286, Queue size: 0, Server count: 1
Time: 5287, Queue size: 1, Server count: 1
Time: 5288, Queue size: 0, Server count: 1
Time: 5289, Queue size: 0, Server count: 1
Time: 5290, Queue size: 1, Server count: 1
Time: 5291, Queue size: 1, Server count: 1
Time: 5292, Queue size: 0, Server count: 1
Time: 5293, Queue size: 1, Server count: 1
Time: 5294, Queue size: 0, Server count: 1
Time: 5295, Queue size: 0, Server count: 1
Time: 5296, Queue size: 0, Server count: 1
Time: 5297, Queue size: 0, Server count: 1
Time: 5298, Queue size: 0, Server count: 1
Time: 5299, Queue size: 0, Server count: 1
Time: 5300, Queue size: 1, Server count: 1
Time: 5301, Queue size: 0, Server count: 1
Time: 5302, Queue size: 0, Server count: 1
Time: 5303, Queue size: 1, Server count: 1
Time: 5304, Queue size: 0, Server count: 1
Time: 5305, Queue size: 1, Server count: 1
Time: 5306, Queue size: 0, Server count: 1
Time: 5307, Queue size: 0, Server count: 1
Time: 5308, Queue size: 0, Server count: 1
Time: 5309, Queue size: 1, Server count: 1
Time: 5310, Queue size: 0, Server count: 1
Time: 5311, Queue size: 0, Server count: 1
Time: 5312, Queue size: 0, Server count: 1
Time: 5313, Queue size: 0, Server count: 1
Time: 5314, Queue size: 1, Server count: 1
Time: 5315, Queue size: 0, Server count: 1
Time: 5316, Queue size: 0, Server count: 1
Time: 5317, Queue size: 0, Server count: 1
Time: 5318, Queue size: 0, Server count: 1
Time: 5319, Queue size: 1, Server count: 1
Time: 5320, Queue size: 1, Server count: 1
Time: 5321, Queue size: 0, Server count: 1
Time: 5322, Queue size: 0, Server count: 1
Time: 5323, Queue size: 0, Server count: 1
Time: 5324, Queue size: 0, Server count: 1
Time: 5325, Queue size: 0, Server count: 1
Time: 5326, Queue size: 0, Server count: 1
Time: 5327, Queue size: 0, Server count: 1
Time: 5328, Queue size: 0, Server count: 1
Time: 5329, Queue size: 0, Server count: 1
Time: 5330, Queue size: 1, Server count: 1
Time: 5331, Queue size: 0, Server count: 1
Time: 5332, Queue size: 0, Server count: 1
Time: 5333, Queue size: 0, Server count: 1
Time: 5334, Queue size: 0, Server count: 1
Time: 5335, Queue size: 0, Server count: 1
Time: 5336, Queue size: 0, Server count: 1
Time: 5337, Queue size: 0, Server count: 1
Time: 5338, Queue size: 0, Server count: 1
Time: 5339, Queue size: 0, Server count: 1
Time: 5340, Queue size: 0, Server count: 1
Time: 5341, Queue size: 1, Server count: 1
Time: 5342, Queue size: 0, Server count: 1
Time: 5343, Queue size: 0, Server count: 1
Time: 5344, Queue size: 0, Server count: 1
Time: 5345, Queue size: 0, Server count: 1
Time: 5346, Queue size: 1, Server count: 1
Time: 5347, Queue size: 1, Server count: 1
Time: 5348, Queue size: 0, Server count: 1
Time: 5349, Queue size: 0, Server count: 1
Time: 5350, Queue size: 0, Server count: 1
Time: 5351, Queue size: 0, Server count: 1
Time: 5352, Queue size: 1, Server count: 1
Time: 5353, Queue size: 0, Server count: 1
Time: 5354, Queue size: 0, Server count: 1
Time: 5355, Queue size: 0, Server count: 1
Time: 5356, Queue size: 0, Server count: 1
Time: 5357, Queue size: 0, Server count: 1
Time: 5358, Queue size: 0, Server count: 1
Time: 5359, Queue size: 0, Server count: 1
Time: 5360, Queue size: 0, Server count: 1
Time: 5361, Queue size: 0, Server count: 1
Time: 5362, Queue size: 0, Server count: 1
Time: 5363, Queue size: 0, Server count: 1
Time: 5364, Queue size: 0, Server count: 1
Time: 5365, Queue size: 1, Server count: 1
Time: 5366, Queue size: 0, Server count: 1
Time: 5367, Queue size: 0, Server count: 1
Time: 5368, Queue size: 0, Server count: 1
Time: 5369, Queue size: 0, Server count: 1
Time: 5370, Queue size: 0, Server count: 1
Time: 5371, Queue size: 1, Server count: 1
Time: 5372, Queue size: 0, Server count: 1
Time: 5373, Queue size: 0, Server count: 1
Time: 5374, Queue size: 0, Server count: 1
Time: 5375, Queue size: 0, Server count: 1
Time: 5376, Queue size: 1, Server count: 1
Time: 5377, Queue size: 0, Server count: 1
Time: 5378, Queue size: 0, Server count: 1
Time: 5379, Queue size: 0, Server count: 1
Time: 5380, Queue size: 0, Server count: 1
Time: 5381, Queue size: 1, Server count: 1
Time: 5382, Queue size: 0, Server count: 1
Time: 5383, Queue size: 0, Server count: 1
Time: 5384, Queue size: 0, Server count: 1
Time: 5385, Queue size: 0, Server count: 1
Time: 5386, Queue size: 1, Server count: 1
Time: 5387, Queue size: 0, Server count: 1
Time: 5388, Queue size: 1, Server count: 1
Time: 5389, Queue size: 0, Server count: 1
Time: 5390, Queue size: 0, Server count: 1
Time: 5391, Queue size: 0, Server count: 1
Time: 5392, Queue size: 0, Server count: 1
Time: 5393, Queue size: 0, Server count: 1
Time: 5394, Queue size: 0, Server count: 1
Time: 5395, Queue size: 0, Server count: 1
Time: 5396, Queue size: 1, Server count: 1
Time: 5397, Queue size: 1, Server count: 1
Time: 5398, Queue size: 0, Server count: 1
Time: 5399, Queue size: 0, Server count: 1
Time: 5400, Queue size: 0, Server count: 1
Time: 5401, Queue size: 0, Server count: 1
Time: 5402, Queue size: 1, Server count: 1
Time: 5403, Queue size: 0, Server count: 1
Time: 5404, Queue size: 0, Server count: 1
Time: 5405, Queue size: 0, Server count: 1
Time: 5406, Queue size: 1, Server count: 1
Time: 5407, Queue size: 0, Server count: 1
Time: 5408, Queue size: 0, Server count: 1
Time: 5409, Queue size: 1, Server count: 1
Time: 5410, Queue size: 0, Server count: 1
Time: 5411, Queue size: 1, Server count: 1
Time: 5412, Queue size: 0, Server count: 1
Time: 5413, Queue size: 0, Server count: 1
Time: 5414, Queue size: 0, Server count: 1
Time: 5415, Queue size: 0, Server count: 1
Time: 5416, Queue size: 1, Server count: 1
Time: 5417, Queue size: 0, Server count: 1
Time: 5418, Queue size: 0, Server count: 1
Time: 5419, Queue size: 0, Server count: 1
Time: 5420, Queue size: 0, Server count: 1
Time: 5421, Queue size: 0, Server count: 1
Time: 5422, Queue size: 0, Server count: 1
Time: 5423, Queue size: 0, Server count: 1
Time: 5424, Queue size: 0, Server count: 1
Time: 5425, Queue size: 0, Server count: 1
Time: 5426, Queue size: 0, Server count: 1
Time: 5427, Queue size: 1, Server count: 1
Time: 5428, Queue size: 0, Server count: 1
Time: 5429, Queue size: 0, Server count: 1
Time: 5430, Queue size: 0, Server count: 1
Time: 5431, Queue size: 1, Server count: 1
Time: 5432, Queue size: 0, Server count: 1
Time: 5433, Queue size: 0, Server count: 1
Time: 5434, Queue size: 0, Server count: 1
Time: 5435, Queue size: 0, Server count: 1
Time: 5436, Queue size: 0, Server count: 1
Time: 5437, Queue size: 0, Server count: 1
Time: 5438, Queue size: 0, Server count: 1
Time: 5439, Queue size: 0, Server count: 1
Time: 5440, Queue size: 0, Server count: 1
Time: 5441, Queue size: 0, Server count: 1
Time: 5442, Queue size: 0, Server count: 1
Time: 5443, Queue size: 0, Server count: 1
Time: 5444, Queue size: 1, Server count: 1
Time: 5445, Queue size: 1, Server count: 1
Time: 5446, Queue size: 0, Server count: 1
Time: 5447, Queue size: 0, Server count: 1
Time: 5448, Queue size: 0, Server count: 1
Time: 5449, Queue size: 0, Server count: 1
Time: 5450, Queue size: 0, Server count: 1
Time: 5451, Queue size: 0, Server count: 1
Time: 5452, Queue size: 0, Server count: 1
Time: 5453, Queue size: 0, Server count: 1
Time: 5454, Queue size: 1, Server count: 1
Time: 5455, Queue size: 0, Server count: 1
Time: 5456, Queue size: 0, Server count: 1
Time: 5457, Queue size: 0, Server count: 1
Time: 5458, Queue size: 1, Server count: 1
Time: 5459, Queue size: 1, Server count: 1
Time: 5460, Queue size: 0, Server count: 1
Time: 5461, Queue size: 0, Server count: 1
Time: 5462, Queue size: 0, Server count: 1
Time: 5463, Queue size: 1, Server count: 1
Time: 5464, Queue size: 0, Server count: 1
Time: 5465, Queue size: 0, Server count: 1
Time: 5466, Queue size: 0, Server count: 1
Time: 5467, Queue size: 0, Server count: 1
Time: 5468, Queue size: 1, Server count: 1
Time: 5469, Queue size: 0, Server count: 1
Time: 5470, Queue size: 0, Server count: 1
Time: 5471, Queue size: 0, Server count: 1
Time: 5472, Queue size: 0, Server count: 1
Time: 5473, Queue size: 0, Server count: 1
Time: 5474, Queue size: 0, Server count: 1
Time: 5475, Queue size: 0, Server count: 1
Time: 5476, Queue size: 1, Server count: 1
Time: 5477, Queue size: 0, Server count: 1
Time: 5478, Queue size: 0, Server count: 1
Time: 5479, Queue size: 1, Server count: 1
Time: 5480, Queue size: 0, Server count: 1
Time: 5481, Queue size: 0, Server count: 1
Time: 5482, Queue size: 1, Server count: 1
Time: 5483, Queue size: 0, Server count: 1
Time: 5484, Queue size: 0, Server count: 1
Time: 5485, Queue size: 0, Server count: 1
Time: 5486, Queue size: 1, Server count: 1
Time: 5487, Queue size: 0, Server count: 1
Time: 5488, Queue size: 0, Server count: 1
Time: 5489, Queue size: 0, Server count: 1
Time: 5490, Queue size: 0, Server count: 1
Time: 5491, Queue size: 0, Server count: 1
Time: 5492, Queue size: 0, Server count: 1
Time: 5493, Queue size: 0, Server count: 1
Time: 5494, Queue size: 0, Server count: 1
Time: 5495, Queue size: 0, Server count: 1
Time: 5496, Queue size: 0, Server count: 1
Time: 5497, Queue size: 0, Server count: 1
Time: 5498, Queue size: 0, Server count: 1
Time: 5499, Queue size: 0, Server count: 1
Time: 5500, Queue size: 0, Server count: 1
Time: 5501, Queue size: 0, Server count: 1
Time: 5502, Queue size: 0, Server count: 1
Time: 5503, Queue size: 0, Server count: 1
Time: 5504, Queue size: 1, Server count: 1
Time: 5505, Queue size: 1, Server count: 1
Time: 5506, Queue size: 0, Server count: 1
Time: 5507, Queue size: 0, Server count: 1
Time: 5508, Queue size: 0, Server count: 1
Time: 5509, Queue size: 0, Server count: 1
Time: 5510, Queue size: 0, Server count: 1
Time: 5511, Queue size: 1, Server count: 1
Time: 5512, Queue size: 0, Server count: 1
Time: 5513, Queue size: 1, Server count: 1
Time: 5514, Queue size: 0, Server count: 1
Time: 5515, Queue size: 0, Server count: 1
Time: 5516, Queue size: 0, Server count: 1
Time: 5517, Queue size: 0, Server count: 1
Time: 5518, Queue size: 0, Server count: 1
Time: 5519, Queue size: 0, Server count: 1
Time: 5520, Queue size: 0, Server count: 1
Time: 5521, Queue size: 0, Server count: 1
Time: 5522, Queue size: 0, Server count: 1
Time: 5523, Queue size: 0, Server count: 1
Time: 5524, Queue size: 1, Server count: 1
Time: 5525, Queue size: 0, Server count: 1
Time: 5526, Queue size: 0, Server count: 1
Time: 5527, Queue size: 1, Server count: 1
Time: 5528, Queue size: 0, Server count: 1
Time: 5529, Queue size: 0, Server count: 1
Time: 5530, Queue size: 0, Server count: 1
Time: 5531, Queue size: 1, Server count: 1
Time: 5532, Queue size: 0, Server count: 1
Time: 5533, Queue size: 0, Server count: 1
Time: 5534, Queue size: 0, Server count: 1
Time: 5535, Queue size: 0, Server count: 1
Time: 5536, Queue size: 0, Server count: 1
